epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
10.0,10.0,10.0,12.44,18.73,21.83,22.69,27.23,29.19,32.56,33.89,37.54,40.1,41.38,39.75,43.7,41.93,43.26,41.57,42.23,44.9,45.96,44.77,45.45,42.18,45.84,47.34,45.38,44.02,32.01,45.45,42.25,45.95,42.88,45.09,42.26,46.82,30.26,47.47,47.95,47.83,43.81,47.65,47.5,48.12,48.69,49.6,47.14,48.47,46.78,47.86,46.99,48.15,46.56,50.47,49.21,49.37,48.16,48.58,46.86,44.52,46.25,48.75,47.94,49.15,48.55,48.31,48.24,48.74,47.38,48.16,49.34,49.31,48.79,48.73,48.16,49.92,50.3,50.25,49.78,48.59,49.39,48.86,47.67,48.49,47.86,49.79,43.87,49.69,48.74,49.55,49.74,45.11,47.2,48.95,47.88,49.13,45.69,48.58,48.85
