epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
33.83,65.02,79.47,83.81,86.05,86.2,88.14,88.49,89.04,89.94,92.13,91.28,92.43,91.58,94.17,90.83,94.42,92.28,94.22,93.87,93.82,93.27,93.87,94.32,93.57,94.17,92.83,94.07,93.57,93.62,94.42,94.17,93.97,93.57,93.67,93.82,94.32,94.47,93.77,94.07,94.52,94.02,94.62,93.97,94.07,94.07,94.17,93.27,94.57,94.22,93.87,93.97,94.22,94.72,93.82,94.57,94.57,94.32,94.47,94.32,94.72,94.42,94.72,94.77,94.32,93.97,94.67,94.07,94.27,93.92,94.37,94.27,94.12,93.92,93.97,94.57,94.62,94.52,94.32,93.77,94.22,94.47,94.02,94.52,93.82,93.87,93.97,94.67,93.97,94.47,94.02,93.62,94.02,94.42,93.92,94.32,94.32,94.52,94.37,93.97
