epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
11.35,73.63,89.59,96.22,96.49,96.88,97.14,97.57,97.31,97.68,97.35,97.58,97.04,97.41,97.68,97.51,97.18,97.27,97.83,97.63,97.72,97.46,97.73,97.87,97.63,97.55,97.74,97.82,97.79,97.73,97.43,97.9,97.79,97.77,97.74,97.88,97.67,97.52,97.74,97.71,97.65,97.51,97.58,97.66,97.53,97.52,97.7,97.77,97.46,97.72,97.66,97.71,97.53,97.71,97.94,97.8,97.72,97.75,97.71,97.66,97.62,97.74,97.79,97.71,97.76,97.73,97.72,97.76,97.67,97.66,97.54,97.73,97.7,97.55,97.7,97.51,97.69,97.79,97.8,97.8,97.83,97.66,97.65,97.72,97.77,97.73,97.78,97.73,97.73,97.72,97.69,97.73,97.8,97.59,97.71,97.71,97.66,97.65,97.71,97.8
