epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
8.27,33.63,64.62,74.49,78.38,82.81,83.66,83.46,84.8,84.7,85.65,85.4,85.5,86.25,86.15,86.15,85.55,85.9,86.35,86.25,86.55,86.55,86.65,86.1,86.45,86.2,86.85,87.34,87.34,87.49,87.54,88.69,88.94,88.94,88.49,90.83,91.43,90.98,91.28,91.33,92.48,92.43,92.23,92.48,93.12,93.37,93.47,93.12,92.83,93.07,92.83,94.27,93.07,93.52,93.67,94.12,93.82,94.07,94.67,94.22,93.72,94.27,94.47,94.97,94.17,94.52,94.92,94.97,95.37,94.47,94.52,94.52,94.42,94.77,94.37,94.37,94.92,94.57,94.47,94.37,94.07,94.47,94.42,94.97,94.92,95.17,94.87,94.72,95.02,94.62,94.77,95.22,94.82,94.62,94.02,95.12,94.97,94.62,94.82,94.82
