epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99
0.0,0.0,0.0,1.55,7.28,0.9,12.73,12.75,12.87,2.28,13.64,17.23,14.94,14.7,4.83,11.86,21.74,4.37,7.11,5.09,8.15,7.58,6.34,7.61,6.73,19.33,16.56,6.51,8.06,17.79,14.6,15.84,16.97,9.98,9.71,11.01,18.3,18.65,10.49,9.59,9.37,11.01,9.88,10.77,9.66,19.04,19.2,19.68,18.23,18.36,15.4,10.39,18.47,8.43,19.75,9.54,10.92,11.98,9.25,10.91,8.79,8.89,8.42,10.69,10.55,19.67,10.14,21.24,21.21,21.12,19.95,15.32,17.04,18.63,18.04,20.38,18.89,23.93,20.71,16.97,17.9,21.56,19.1,24.45,21.25,19.13,21.56,24.29,21.42,18.47,20.87,11.39,11.38,12.18,10.96,12.92,14.42,13.43,14.5,13.27
